product_id,product_slug,product_name,brand_name,brand_slug,current_origin_categories,proposed_origin,confidence,source,action
74597,insight-intense-kohl-kajal-nude,Insight Intense Kohl Kajal (Nude),Insight,insight,,india,safe,known_indian_brand,dry_run_assign_pa_origin
74599,insight-lash-extension-mascara,Insight Lash Extension Mascara,Insight,insight,,india,safe,known_indian_brand,dry_run_assign_pa_origin
74601,insight-ultra-curl-mascara,Insight Ultra Curl mascara,Insight,insight,,india,safe,known_indian_brand,dry_run_assign_pa_origin
74603,insight-waterproof-matte-eyeliner,Insight Waterproof Matte Eyeliner,Insight,insight,,india,safe,known_indian_brand,dry_run_assign_pa_origin
74605,insight-make-up-fixer-spray,Insight make Up Fixer Spray,Insight,insight,,india,safe,known_indian_brand,dry_run_assign_pa_origin
74607,insight-3-in-1-oil-free-primer,Insight 3 In 1 Oil Free Primer,Insight,insight,,india,safe,known_indian_brand,dry_run_assign_pa_origin
4068,isntree-real-rose-calming-mask-100ml,ISNTREE Real Rose Calming Mask 100ml,ISNTREE,isntree,k-beauty-j-beauty|korean-beauty,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
4069,isntree-real-mugwort-clay-mask-100ml,Isntree Real Mugwort Clay Mask 100ml,ISNTREE,isntree,k-beauty-j-beauty|korean-beauty,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
4289,isntree-hyaluronic-acid-toner-plus-200ml,ISNTREE Hyaluronic Acid Toner Plus 200ml,ISNTREE,isntree,k-beauty-j-beauty|korean-beauty,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
27208,isntree-hyaluronic-acid-watery-sun-gel-80ml,ISNTREE Hyaluronic Acid Watery Sun Gel 50ml,ISNTREE,isntree,k-beauty-j-beauty|korean-beauty,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
51669,isntree-hyper-retinol-ex-1-0-serum-20ml,Isntree Hyper Retinol EX 1.0 Serum 20ml,ISNTREE,isntree,k-beauty-j-beauty|korean-beauty,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
51673,isntree-onion-newpair-sunscreen-50ml-spf40-pa,Isntree Onion newpair Sunscreen SPF40 PA+++,ISNTREE,isntree,k-beauty-j-beauty|korean-beauty,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
51683,isntree-hyaluronic-acid-moist-cream-100ml-3-38-fl-oz,Isntree Hyaluronic Acid Moist Cream 100ml 3.38 fl.oz,ISNTREE,isntree,k-beauty-j-beauty|korean-beauty,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
51687,isntree-hyaluronic-acid-airy-sun-stick-spf-50-pa-0-77-oz,Isntree Hyaluronic Acid Airy Sun Stick SPF 50+ PA++++,ISNTREE,isntree,k-beauty-j-beauty|korean-beauty,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
62761,isntree-onion-newpair-booster-shot-2000-50ml,Isntree Onion Newpair Booster Shot 2000 50ml,ISNTREE,isntree,k-beauty-j-beauty|korean-beauty,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
62861,isntree-onion-fresh-fluid-sun-cream-50ml,Isntree Onion Fresh Fluid Sun Cream 50ml,ISNTREE,isntree,k-beauty-j-beauty|korean-beauty,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
62863,isntree-onion-fresh-light-sun-stick-spf-50-pa-22g,ISNTREE Onion Fresh Light Sun Stick SPF 50+ PA++++ 22g,ISNTREE,isntree,k-beauty-j-beauty|korean-beauty,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
62981,isntree-hyaluronic-acid-watery-sun-gel-mini-10ml,Isntree Hyaluronic Acid Watery Sun Gel (Mini) &#8211; 10ml,ISNTREE,isntree,k-beauty-j-beauty|korean-beauty,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
63177,isntree-hyper-acid4-aha-bha-lha-30-serum-20ml,Isntree Hyper Acid4 AHA BHA LHA 30 Serum 20ml,ISNTREE,isntree,k-beauty-j-beauty|korean-beauty,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
63285,isntree-yam-root-milk-tone-up-sun-cream-50ml,Isntree Yam Root Milk Tone Up Sun Cream 50ml,ISNTREE,isntree,k-beauty-j-beauty|korean-beauty,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
63287,isntree-onion-newpair-sunscreen-50ml,Isntree Onion Newpair Sunscreen 50ml,ISNTREE,isntree,k-beauty-j-beauty|korean-beauty,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
63289,isntree-hyaluronic-acid-daily-sun-gel-50ml,Isntree Hyaluronic Acid Daily Sun Gel 50ml,ISNTREE,isntree,k-beauty-j-beauty|korean-beauty,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
63291,isntree-hyper-vitamin-c-23-serum-20ml,Isntree Hyper Vitamin C 23 Serum 20ml,ISNTREE,isntree,k-beauty-j-beauty|korean-beauty,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
63293,isntree-hyper-niacinamide-20-serum-20ml,Isntree Hyper Niacinamide 20 Serum 20ml,ISNTREE,isntree,k-beauty-j-beauty|korean-beauty,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
63295,isntree-onion-newpair-b5-ampoule-50ml,Isntree Onion Newpair B5 Ampoule 50ml,ISNTREE,isntree,k-beauty-j-beauty|korean-beauty,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
63297,isntree-aloe-soothing-gel-moisture-type-150ml,Isntree Aloe Soothing Gel (Moisture Type) 150ml,ISNTREE,isntree,k-beauty-j-beauty|korean-beauty,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
63483,isntree-hyaluronic-acid-water-sleeping-mask-100ml,Isntree Hyaluronic Acid Water Sleeping Mask 100ml,ISNTREE,isntree,k-beauty-j-beauty|korean-beauty,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
63485,isntree-yam-root-vegan-milk-toner-200ml,Isntree Yam Root Vegan Milk Toner 200ml,ISNTREE,isntree,k-beauty-j-beauty|korean-beauty,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
63487,isntree-yam-root-vegan-milk-cream-80ml,Isntree Yam Root Vegan Milk Cream 80ml,ISNTREE,isntree,k-beauty-j-beauty|korean-beauty,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
63489,isntree-chestnut-lha-jelly-cleansing-oil-150ml,Isntree Chestnut LHA Jelly Cleansing Oil 150ml,ISNTREE,isntree,k-beauty-j-beauty|korean-beauty,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
63581,isntree-yam-root-vegan-milk-cleanser-220ml,Isntree Yam Root Vegan Milk Cleanser 220ml,ISNTREE,isntree,k-beauty-j-beauty|korean-beauty,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
63673,isntree-green-tea-fresh-emulsion-120ml,Isntree Green Tea Fresh Emulsion 120ml,ISNTREE,isntree,k-beauty-j-beauty|korean-beauty,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
63749,isntree-tw-real-bifida-ampoule-50ml,Isntree TW-Real Bifida Ampoule 50ml,ISNTREE,isntree,k-beauty-j-beauty|korean-beauty,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
63767,isntree-onion-newpair-essence-toner-200ml,Isntree Onion Newpair Essence Toner 200ml,ISNTREE,isntree,k-beauty-j-beauty|korean-beauty,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
63769,isntree-onion-newpair-cleansing-foam-150ml,Isntree Onion Newpair Cleansing Foam 150ml,ISNTREE,isntree,k-beauty-j-beauty|korean-beauty,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
63781,isntree-hyaluronic-acid-water-essence-15ml,Isntree Hyaluronic Acid Water Essence 15ml,ISNTREE,isntree,k-beauty-j-beauty|korean-beauty,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
63785,isntree-chestnut-bha-2-clear-liquid-100ml,Isntree Chestnut BHA 2% Clear Liquid 100ml,ISNTREE,isntree,k-beauty-j-beauty|korean-beauty,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
63947,isntree-hyaluronic-acid-natural-sun-cream-50ml,Isntree Hyaluronic Acid Natural Sun Cream 50ml,ISNTREE,isntree,k-beauty-j-beauty|korean-beauty,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
74609,isntree-mugwort-calming-deep-cleansing-oil-200ml,Isntree Mugwort Calming Deep Cleansing Oil 200ml,ISNTREE,isntree,k-beauty-j-beauty|korean-beauty,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
91693,isntree-hyaluronic-acid-aqua-gel-cream-100ml,Isntree Hyaluronic Acid Aqua Gel Cream 100ml,ISNTREE,isntree,k-beauty-j-beauty|korean-beauty,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
92846,isntree-green-tea-fresh-cleanser-120ml,Isntree Green Tea Fresh Cleanser 120ml,ISNTREE,isntree,,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
92852,isntree-onion-newpair-gel-cream-50ml,Isntree Onion Newpair Gel Cream 50mL,ISNTREE,isntree,,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
92906,isntree-green-tea-fresh-toner-200ml,Isntree Green Tea Fresh Toner 200ml,ISNTREE,isntree,,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
92952,isntree-green-tea-fresh-serum-50ml,Isntree Green tea Fresh Serum 50ml,ISNTREE,isntree,,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
93020,isntree-chestnut-aha-8-clear-essence-100ml,Isntree Chestnut AHA 8% Clear Essence 100ml,ISNTREE,isntree,,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
93030,isntree-hyaluronic-acid-moist-cream-100ml,Isntree Hyaluronic Acid Moist Cream 100ml,ISNTREE,isntree,,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
4091,iunik-propolis-vitamin-synergy-serum-50ml,iUNIK Propolis Vitamin Synergy Serum 50ml,iUNIK,iunik,k-beauty-j-beauty|korean-beauty,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
4092,iunik-centella-calming-gel-cream-60ml,iUNIK Centella Calming Gel Cream 60ml,iUNIK,iunik,k-beauty-j-beauty|korean-beauty,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
4093,iunik-calendula-complete-cleansing-oil-200ml,iUNIK Calendula Complete Cleansing Oil 200ml,iUNIK,iunik,k-beauty-j-beauty|korean-beauty,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
4095,iunik-tea-tree-relief-serum-50ml,iUNIK Tea Tree Relief Serum 50ml,iUNIK,iunik,k-beauty-j-beauty|korean-beauty,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
4096,iunik-tea-tree-relief-toner-200ml,iUNIK Tea Tree Relief Toner 200ml,iUNIK,iunik,k-beauty-j-beauty|korean-beauty,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
4134,iunik-vitamin-hyaluronic-acid-vitalizing-toner-200ml,iUNIK Vitamin Hyaluronic Acid Vitalizing Toner 200ml,iUNIK,iunik,k-beauty-j-beauty|korean-beauty,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
50505,iunik-centella-calming-vegan-moisture-spf-50-pa,IUNIK Centella Calming Vegan Moisture SPF 50+ PA++++,iUNIK,iunik,k-beauty-j-beauty|korean-beauty,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
50510,iunik-centella-mini-gift-set-3pcs,Iunik Centella Mini Gift Set 3pcs,iUNIK,iunik,k-beauty-j-beauty|korean-beauty,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
58632,iunik-centella-calming-daily-sunscreen-60ml,iUNIK Centella Calming Daily Sunscreen 60ml,iUNIK,iunik,k-beauty-j-beauty|korean-beauty,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
59385,iunik-centella-bubble-cleansing-foam-150ml,Iunik Centella Bubble Cleansing Foam 150ml,iUNIK,iunik,k-beauty-j-beauty|korean-beauty,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
61668,iunik-beat-glucan-daily-moisture-cream-60-ml,Iunik Beat-Glucan Daily Moisture Cream 60 ml,iUNIK,iunik,k-beauty-j-beauty|korean-beauty,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
61788,iunik-beta-glucan-power-moisture-serum-1-5-ml,Iunik Beta-Glucan Power Moisture Serum 1.5 ml,iUNIK,iunik,k-beauty-j-beauty|korean-beauty,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
61928,iunik-centella-relief-sorbet-cream-50ml,iUNIK Centella Relief Sorbet Cream 50ml,iUNIK,iunik,k-beauty-j-beauty|korean-beauty,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
61956,iunik-beta-glucan-barrier-sunscreen-spf50-pa-60-ml,Iunik Beta Glucan Barrier Sunscreen SPF50 PA ++++ 60 ml,iUNIK,iunik,k-beauty-j-beauty|korean-beauty,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
62356,iunik-beta-glucan-3x-barrier-cream-50ml,iUNIK Beta Glucan 3X Barrier Cream 50ml,iUNIK,iunik,k-beauty-j-beauty|korean-beauty,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
62420,iunik-centella-green-fresh-cleansing-oil-200ml,iUNIK Centella Green Fresh Cleansing Oil 200ml,iUNIK,iunik,k-beauty-j-beauty|korean-beauty,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
63863,iunik-beta-glucan-edition-skincare-set,iUNIK Beta-Glucan Daily Moisture Cream 60ml,iUNIK,iunik,k-beauty-j-beauty|korean-beauty,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
63925,iunik-centella-mini-set,iUNIK CENTELLA MINI SET,iUNIK,iunik,k-beauty-j-beauty|korean-beauty,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
93000,iunik-beta-glucan-power-moisture-serum-50ml,IUNIK BETA-GLUCAN POWER MOISTURE SERUM 50ml,iUNIK,iunik,,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
62458,izeze-love-me-cushion-14g-spf50-pa-21light-nude,IZEZE Love Me Cushion 14g / SPF50+ PA++++ (#21Light Nude),IZEZE,izeze,,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
62460,izeze-love-me-cushion-14g-spf50-pa-23-nude,IZEZE Love Me Cushion 14g / SPF50+ PA++++ (#23 Nude),IZEZE,izeze,,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
62462,izeze-soul-hna-hydro-cream-50ml,IZEZE Soul HNA Hydro Cream 50ml,IZEZE,izeze,,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
62464,izeze-hyper-cga-cica-cream-50ml,IZEZE Hyper CGA Cica Cream 50ml,IZEZE,izeze,,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
62466,izeze-black-cumin-nem-bliss-suncream-50ml-spf-50-pa,IZEZE Black Cumin NEM Bliss Suncream 50ml / SPF 50+ PA++++,IZEZE,izeze,,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
62468,izeze-soul-hna-hydro-serum-30ml,IZEZE Soul HNA Hydro Serum 30ml,IZEZE,izeze,,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
62470,izeze-black-cumin-npb-bliss-serum-30ml,IZEZE Black Cumin NPB Bliss Serum 30ml,IZEZE,izeze,,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
62472,izeze-hyper-caa-cica-serum-30ml,IZEZE Hyper CAA Cica Serum 30ml,IZEZE,izeze,,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
62474,izeze-black-cumin-ntp-bliss-cleansing-oil-200ml,IZEZE Black Cumin NTP Bliss Cleansing Oil 200ml,IZEZE,izeze,,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
62476,izeze-hyper-cma-cica-toner-150ml,IZEZE Hyper CMA Cica Toner 150ml,IZEZE,izeze,,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
62478,izeze-hyper-csa-cica-cleanser-150ml,IZEZE Hyper CSA Cica Cleanser 150ml,IZEZE,izeze,,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
93004,izeze-soul-hca-hydro-6-5-gel-cleanser-150ml,IZEZE Soul HCA Hydro 6.5 Gel Cleanser 150ml,IZEZE,izeze,,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
93038,izeze-black-cumin-nsa-enrich-cream-50ml,IZEZE Black Cumin NSA Enrich Cream 50ml,IZEZE,izeze,,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
93040,izeze-exosome-pdrn-firming-eye-cream-30ml,IZEZE Exosome PDRN Firming Eye Cream 30ml,IZEZE,izeze,,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
93046,izeze-exosome-pdrn-booster-ampoule-30ml,IZEZE Exosome PDRN Booster Ampoule 30ml,IZEZE,izeze,,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
93048,izeze-soul-hna-hydro-toner-150ml,IZEZE Soul HNA Hydro Toner 150ml,IZEZE,izeze,,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
74611,j-cat-beauty-indense-mineral-compact-powder-bare-skin-103,J.Cat Beauty Indense Mineral Compact Powder (Bare Skin 103),J.cat,j-cat,,usa,safe,known_usa_brand,dry_run_assign_pa_origin
63599,jamaican-black-castor-oil-coconut-118ml,Jamaican Black Castor Oil (Coconut) 118ml,Jamaican,jamaican,,,unknown,needs_research_or_user_review,manual_review
63005,jamaican-mango-lime-black-castor-oil-xtra-dark-118ml,Jamaican Mango &amp; Lime Black Castor Oil Xtra Dark 118ml,Jamaican-mango,jamaican-mango,,,unknown,needs_research_or_user_review,manual_review
27229,jigott-goat-milk-whitening-cream-70ml-2,Jigott Goat Milk Whitening Cream 70ml,Jiggot,jiggot,,,unknown,needs_research_or_user_review,manual_review
38172,jigott-natural-aloe-vera-moisture-soothing-gel,Jigott Natural Aloe Vera Moisture Soothing Gel,Jigott,jigott,,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
38175,jigott-whitening-activated-cream,Jigott Whitening Activated Cream,Jigott,jigott,,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
38212,jigott-turmeric-moisturizing-soothing-gel,Jigott Turmeric Moisturizing Soothing Gel,Jigott,jigott,,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
60026,beginner-friendly-rice-centella-brightening-combo-3pcs,Beginner Friendly Rice & Centella Brightening Combo 3pcs,Jigott,jigott,,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
60071,rice-brightening-combo,Rice brightening combo,Jigott,jigott,,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
60172,jigott-whitening-uv-sun-block-spf-50-pa-70-ml,Jigott Whitening UV Sun Block SPF 50+/PA +++ 70 ml,Jigott,jigott,,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
61399,jigott-natural-black-snail-moisture-soothing-gel-300-ml,Jigott Natural Black Snail Moisture Soothing Gel 300 ml,Jigott,jigott,,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
62841,jigott-whitening-uv-sun-block-spf-50-pa-70ml,Jigott Whitening UV Sun Block Spf 50+ Pa+++ 70ml,Jigott,jigott,,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
74613,jigott-collagen-uv-sun-block-spf50-pa,Jigott Collagen UV Sun Block SPF50+ PA+++,Jigott,jigott,,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
60538,jmsolution-marine-luminous-pearl-deep-moisture-mask-27-ml,JMsolution Marine Luminous Pearl Deep Moisture Mask 27 ml,JMsolution,jmsolution,,,unknown,needs_research_or_user_review,manual_review
61262,jmsolution-active-pink-snail-brightening-mask-prime-30-ml,JMsolution Active Pink Snail Brightening Mask Prime 30 ml,JMsolution,jmsolution,,,unknown,needs_research_or_user_review,manual_review
3218,jnh-ultimate-vitamin-c-cream-25g,JNH Ultimate Vitamin C Cream 25g,Jnh,jnh,,,unknown,needs_research_or_user_review,manual_review
26163,jnh-sseng-eol-whipping-cleansing-foam-150ml,JNH Sseng Eol Whipping Cleansing Foam 150ml,Jnh,jnh,,,unknown,needs_research_or_user_review,manual_review
62020,julyme-damage-care-perfume-treatment-full-bloom-500ml,JULYME DAMAGE CARE PERFUME TREATMENT FULL BLOOM 500ml,Julyme,julyme,,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
62022,julyme-damage-care-perfume-shampoo-500ml-sunset-freesia,JULYME Damage Care Perfume Shampoo 500ml #Sunset Freesia,Julyme,julyme,,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
62024,julyme-damage-care-perfume-hair-oil-30ml-full-bloom,JULYME Damage Care Perfume Hair Oil 30ml #Full Bloom,Julyme,julyme,,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
3672,jumiso-all-day-vitamin-brightening-balancing-facial-serum-30ml,Jumiso All Day Vitamin Brightening & Balancing Facial Serum 30ml,Jumiso,jumiso,k-beauty-j-beauty|korean-beauty,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
3673,jumiso-yes-i-am-toner-aha-5-150ml,Jumiso Yes I Am Toner AHA 5% 150ml,Jumiso,jumiso,k-beauty-j-beauty|korean-beauty,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
3674,jumiso-have-a-good-cream-snail-centella,Jumiso Have A Good Cream Snail & Centella,Jumiso,jumiso,k-beauty-j-beauty|korean-beauty,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
3676,jumiso-all-day-vitamin-nourishing-recharging-wash-off-mask,JUMISO All Day Vitamin Nourishing & Recharging Wash-Off Mask,Jumiso,jumiso,k-beauty-j-beauty|korean-beauty,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
4088,jumiso-super-soothing-cica-aloe-facial-serum-30ml,Jumiso Super Soothing Cica & Aloe Facial Serum 30ml,Jumiso,jumiso,k-beauty-j-beauty|korean-beauty,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
4147,jumiso-lets-go-kit,Jumiso Let's Go! Kit,Jumiso,jumiso,k-beauty-j-beauty|korean-beauty,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
27082,jumiso-rich-nourishment-sheet-mask-26ml-2,JUMISO Rich Nourishment Sheet Mask 26ml,Jumiso,jumiso,k-beauty-j-beauty|korean-beauty,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
56238,jumiso-snail-mucin-95-peptide-essence-140ml,Jumiso Snail Mucin 95 + Peptide Essence 140ml,Jumiso,jumiso,k-beauty-j-beauty|korean-beauty,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
56630,jumiso-snail-mucin-95-peptide-essence-mini-5ml,JUMISO Snail Mucin 95 + Peptide Essence MINI 5ml,Jumiso,jumiso,k-beauty-j-beauty|korean-beauty,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
56964,jumiso-snail-mucin-88-peptide-facial-cream-100ml,Jumiso Snail Mucin 88 + Peptide Cream 100ml,Jumiso,jumiso,k-beauty-j-beauty|korean-beauty,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
58216,jumiso-antioxidant-glow-facial-essence-40ml,Jumiso Antioxidant Glow Facial Essence 40ml,Jumiso,jumiso,k-beauty-j-beauty|korean-beauty,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
62168,jumiso-niacinamide-10-serum-40ml,Jumiso Niacinamide 10 Serum 40ml,Jumiso,jumiso,k-beauty-j-beauty|korean-beauty,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
62170,jumiso-niacinamide-20-serum-40ml,Jumiso Niacinamide 20 Serum 40ml,Jumiso,jumiso,k-beauty-j-beauty|korean-beauty,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
63121,jumiso-all-day-vitamin-pure-c-5-5-glow-serum-30ml,Jumiso All Day Vitamin Pure C 5.5 Glow Serum 30ml,Jumiso,jumiso,k-beauty-j-beauty|korean-beauty,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
63123,jumiso-all-day-vitamin-vc-ip-1-0-firming-serum-30ml,Jumiso All Day Vitamin VC-IP 1.0 Firming Serum 30ml,Jumiso,jumiso,k-beauty-j-beauty|korean-beauty,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
63139,jumiso-best-serum-trial-kits-5ml-4-ea,Jumiso Best Serum Trial Kits (5ml * 4 EA),Jumiso,jumiso,k-beauty-j-beauty|korean-beauty,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
63163,jumiso-deluxe-snail-mucin-95-peptide-facial-essence-5ml-mini,JUMISO Deluxe Snail Mucin 95 + Peptide Facial Essence 5ml ( mini ),Jumiso,jumiso,k-beauty-j-beauty|korean-beauty,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
63249,jumiso-awe-sun-airy-fit-sunscreen-spf-50ml,Jumiso Awe-Sun Airy-Fit Sunscreen SPF 50ml,Jumiso,jumiso,k-beauty-j-beauty|korean-beauty,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
74615,jumiso-waterfull-hyaluronic-acid-cooling-sun-stick-18g,JUMISO Waterfull Hyaluronic Acid Cooling Sun Stick 18g,Jumiso,jumiso,k-beauty-j-beauty|korean-beauty,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
52034,kaine-vegan-collagen-youth-cream,Kaine Vegan Collagen Youth Cream 50ml,KAINE,kaine,,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
52035,kaine-green-fit-pro-sun-50-pa-55ml,KAINE Green Fit Pro Sun 50+ PA++++ 55ml,KAINE,kaine,,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
52040,kaine-green-calm-aqua-cream-70ml,KAINE Green Calm Aqua Cream 70ml,KAINE,kaine,,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
62542,kaine-kombu-hydrating-daily-cleanser-155g,KAINE_Kombu Hydrating Daily Cleanser 155g,KAINE,kaine,,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
63071,kaine-kombu-balancing-ampoule-toner-30ml-mini,KAINE Kombu Balancing Ampoule Toner 30ml (mini),KAINE,kaine,,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
63073,kaine-rosemary-relief-gel-cleanser-mini-30ml,KAINE Rosemary Relief Gel Cleanser MINI &#8211; 30ml,KAINE,kaine,,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
63077,kaine-kombu-barrier-ampoule-30ml,KAINE Kombu Barrier Ampoule 30ml,KAINE,kaine,,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
63079,kaine-rosemary-aha-night-serum-30ml,KAINE Rosemary AHA Night Serum 30ml,KAINE,kaine,,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
63227,kaine-green-fit-pro-sun-55ml,KAINE Green Fit Pro Sun 55ml,KAINE,kaine,,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
63631,kaine-chaga-collagen-charging-serum-30ml,KAINE Chaga Collagen Charging Serum 30ml,KAINE,kaine,,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
63633,kaine-vita-drop-serum-30ml,KAINE Vita Drop Serum 30ml,KAINE,kaine,,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
63635,kaine-kombu-balancing-ampoule-toner-150ml,KAINE Kombu Balancing Ampoule Toner 150ml,KAINE,kaine,,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
63637,kaine-rosemary-relief-gel-cleanser-150ml,KAINE Rosemary Relief Gel Cleanser 150ml,KAINE,kaine,,korea,safe,known_k_beauty_brand,dry_run_assign_pa_origin
